2.982928199999999863e-02	3.282247299999999784e-02	0.000000000000000000e+00
3.296920700000000037e-02	1.579583799999999955e-02	0.000000000000000000e+00
3.643964999999999704e-02	2.342247199999999974e-01	0.000000000000000000e+00
4.027540200000000181e-02	8.877488599999999730e-02	0.000000000000000000e+00
4.451491800000000054e-02	1.118827800000000011e-01	0.000000000000000000e+00
4.920069900000000052e-02	1.413904500000000009e-01	0.000000000000000000e+00
5.437971999999999945e-02	1.447167299999999879e-01	0.000000000000000000e+00
6.010390100000000124e-02	3.340412899999999907e-01	0.000000000000000000e+00
6.643062800000000545e-02	2.536676099999999878e-01	0.000000000000000000e+00
7.342332499999999762e-02	2.799102900000000060e-01	0.000000000000000000e+00
8.115209700000000637e-02	4.369509400000000099e-01	0.000000000000000000e+00
8.969442299999999535e-02	6.838943199999999445e-01	0.000000000000000000e+00
9.913594100000000520e-02	7.213484500000000299e-01	0.000000000000000000e+00
1.095712999999999965e-01	9.816947099999999704e-01	0.000000000000000000e+00
1.211051199999999967e-01	1.043467700000000109e+00	0.000000000000000000e+00
1.338530300000000117e-01	1.478207199999999943e+00	0.000000000000000000e+00
1.479428200000000027e-01	1.700888900000000037e+00	0.000000000000000000e+00
1.635157499999999875e-01	2.164953899999999987e+00	0.000000000000000000e+00
1.807279400000000036e-01	2.724735299999999860e+00	0.000000000000000000e+00
1.997519299999999942e-01	3.262613700000000172e+00	0.000000000000000000e+00
2.207784499999999872e-01	4.036082699999999690e+00	0.000000000000000000e+00
2.440182899999999988e-01	4.870988999999999791e+00	0.000000000000000000e+00
2.697044200000000003e-01	6.020987700000000054e+00	0.000000000000000000e+00
2.980943600000000027e-01	6.780049299999999945e+00	0.000000000000000000e+00
3.294727199999999967e-01	8.062120699999999474e+00	0.000000000000000000e+00
3.641540600000000016e-01	9.860908999999999480e+00	0.000000000000000000e+00
4.024860599999999788e-01	1.140707300000000046e+01	0.000000000000000000e+00
4.448530199999999879e-01	1.321263800000000010e+01	0.000000000000000000e+00
4.916796500000000236e-01	1.553517899999999941e+01	0.000000000000000000e+00
5.434354000000000129e-01	1.797375900000000115e+01	0.000000000000000000e+00
6.006391300000000211e-01	2.109427700000000172e+01	0.000000000000000000e+00
6.638642999999999628e-01	2.391474099999999936e+01	0.000000000000000000e+00
7.337447499999999456e-01	2.780083000000000126e+01	0.000000000000000000e+00
8.109810400000000419e-01	3.182819100000000034e+01	0.000000000000000000e+00
8.963474700000000350e-01	3.662400600000000139e+01	0.000000000000000000e+00
9.906998299999999480e-01	4.210604099999999761e+01	0.000000000000000000e+00
1.094983999999999957e+00	4.971015500000000031e+01	0.000000000000000000e+00
1.210245500000000085e+00	5.802024500000000273e+01	0.000000000000000000e+00
1.337639800000000045e+00	6.666896800000000667e+01	0.000000000000000000e+00
1.478443900000000033e+00	7.823762700000000336e+01	0.000000000000000000e+00
1.634069599999999900e+00	9.376398899999999514e+01	0.000000000000000000e+00
