2.982928199999999863e-02	4.868296500000000027e-01	0.000000000000000000e+00
3.296920700000000037e-02	8.801411900000000177e-02	0.000000000000000000e+00
3.643964999999999704e-02	4.732222899999999899e-01	0.000000000000000000e+00
4.027540200000000181e-02	4.955162200000000072e-01	0.000000000000000000e+00
4.451491800000000054e-02	4.708017600000000136e-01	0.000000000000000000e+00
4.920069900000000052e-02	1.130137399999999959e+00	0.000000000000000000e+00
5.437971999999999945e-02	4.666873999999999745e-01	0.000000000000000000e+00
6.010390100000000124e-02	9.047893599999999870e-01	0.000000000000000000e+00
6.643062800000000545e-02	7.783782099999999593e-01	0.000000000000000000e+00
7.342332499999999762e-02	1.215465199999999912e+00	0.000000000000000000e+00
8.115209700000000637e-02	1.022234000000000087e+00	0.000000000000000000e+00
8.969442299999999535e-02	1.968392399999999931e+00	0.000000000000000000e+00
9.913594100000000520e-02	1.495820600000000056e+00	0.000000000000000000e+00
1.095712999999999965e-01	2.332993099999999931e+00	0.000000000000000000e+00
1.211051199999999967e-01	2.180804199999999859e+00	0.000000000000000000e+00
1.338530300000000117e-01	2.533921900000000171e+00	0.000000000000000000e+00
1.479428200000000027e-01	3.118336199999999891e+00	0.000000000000000000e+00
1.635157499999999875e-01	3.562860899999999997e+00	0.000000000000000000e+00
1.807279400000000036e-01	4.035605000000000331e+00	0.000000000000000000e+00
1.997519299999999942e-01	4.543129799999999996e+00	0.000000000000000000e+00
2.207784499999999872e-01	4.813344400000000078e+00	0.000000000000000000e+00
2.440182899999999988e-01	5.943204200000000270e+00	0.000000000000000000e+00
2.697044200000000003e-01	6.703486200000000395e+00	0.000000000000000000e+00
2.980943600000000027e-01	7.197672400000000081e+00	0.000000000000000000e+00
3.294727199999999967e-01	8.343481000000000591e+00	0.000000000000000000e+00
3.641540600000000016e-01	9.540139899999999784e+00	0.000000000000000000e+00
4.024860599999999788e-01	1.098440000000000083e+01	0.000000000000000000e+00
4.448530199999999879e-01	1.201573300000000089e+01	0.000000000000000000e+00
4.916796500000000236e-01	1.328714000000000084e+01	0.000000000000000000e+00
5.434354000000000129e-01	1.513387200000000021e+01	0.000000000000000000e+00
6.006391300000000211e-01	1.699824500000000072e+01	0.000000000000000000e+00
6.638642999999999628e-01	1.911494300000000024e+01	0.000000000000000000e+00
7.337447499999999456e-01	2.120386200000000088e+01	0.000000000000000000e+00
8.109810400000000419e-01	2.380158700000000138e+01	0.000000000000000000e+00
8.963474700000000350e-01	2.666888300000000100e+01	0.000000000000000000e+00
9.906998299999999480e-01	2.963779800000000009e+01	0.000000000000000000e+00
1.094983999999999957e+00	3.362626300000000157e+01	0.000000000000000000e+00
1.210245500000000085e+00	3.790608199999999783e+01	0.000000000000000000e+00
1.337639800000000045e+00	4.169374400000000236e+01	0.000000000000000000e+00
1.478443900000000033e+00	4.721180900000000236e+01	0.000000000000000000e+00
1.634069599999999900e+00	5.374425300000000050e+01	0.000000000000000000e+00
