2.982928199999999863e-02	6.864736500000000241e+00	0.000000000000000000e+00
3.296920700000000037e-02	1.323915100000000011e+00	0.000000000000000000e+00
3.643964999999999704e-02	8.550649299999999897e+00	0.000000000000000000e+00
4.027540200000000181e-02	5.206292699999999662e+00	0.000000000000000000e+00
4.451491800000000054e-02	6.192974399999999768e+00	0.000000000000000000e+00
4.920069900000000052e-02	8.730613999999999209e+00	0.000000000000000000e+00
5.437971999999999945e-02	5.303355800000000286e+00	0.000000000000000000e+00
6.010390100000000124e-02	9.754696600000000828e+00	0.000000000000000000e+00
6.643062800000000545e-02	7.030373199999999656e+00	0.000000000000000000e+00
7.342332499999999762e-02	7.162670699999999613e+00	0.000000000000000000e+00
8.115209700000000637e-02	8.712521600000000532e+00	0.000000000000000000e+00
8.969442299999999535e-02	1.341666299999999978e+01	0.000000000000000000e+00
9.913594100000000520e-02	1.120063799999999965e+01	0.000000000000000000e+00
1.095712999999999965e-01	1.661997600000000119e+01	0.000000000000000000e+00
1.211051199999999967e-01	1.831698400000000149e+01	0.000000000000000000e+00
1.338530300000000117e-01	2.055146099999999976e+01	0.000000000000000000e+00
1.479428200000000027e-01	2.623005900000000068e+01	0.000000000000000000e+00
1.635157499999999875e-01	3.296103500000000253e+01	0.000000000000000000e+00
1.807279400000000036e-01	3.970035599999999931e+01	0.000000000000000000e+00
1.997519299999999942e-01	4.680524900000000343e+01	0.000000000000000000e+00
2.207784499999999872e-01	5.177551600000000320e+01	0.000000000000000000e+00
2.440182899999999988e-01	6.440419500000000141e+01	0.000000000000000000e+00
2.697044200000000003e-01	7.520544399999999996e+01	0.000000000000000000e+00
2.980943600000000027e-01	8.343819700000000239e+01	0.000000000000000000e+00
3.294727199999999967e-01	9.751943300000000647e+01	0.000000000000000000e+00
3.641540600000000016e-01	1.126068099999999959e+02	0.000000000000000000e+00
4.024860599999999788e-01	1.292228700000000003e+02	0.000000000000000000e+00
4.448530199999999879e-01	1.410965300000000013e+02	0.000000000000000000e+00
4.916796500000000236e-01	1.525248200000000054e+02	0.000000000000000000e+00
5.434354000000000129e-01	1.737677700000000129e+02	0.000000000000000000e+00
6.006391300000000211e-01	1.896499599999999930e+02	0.000000000000000000e+00
6.638642999999999628e-01	2.059747000000000128e+02	0.000000000000000000e+00
7.337447499999999456e-01	2.205922300000000007e+02	0.000000000000000000e+00
8.109810400000000419e-01	2.378673200000000065e+02	0.000000000000000000e+00
8.963474700000000350e-01	2.516905299999999954e+02	0.000000000000000000e+00
9.906998299999999480e-01	2.634982800000000225e+02	0.000000000000000000e+00
1.094983999999999957e+00	2.727741399999999885e+02	0.000000000000000000e+00
1.210245500000000085e+00	2.784474700000000098e+02	0.000000000000000000e+00
1.337639800000000045e+00	2.755156499999999937e+02	0.000000000000000000e+00
1.478443900000000033e+00	2.701145799999999895e+02	0.000000000000000000e+00
1.634069599999999900e+00	2.570318800000000010e+02	0.000000000000000000e+00
