2.982928199999999863e-02	2.762167200000000022e+01	0.000000000000000000e+00
3.296920700000000037e-02	4.513513699999999851e+00	0.000000000000000000e+00
3.643964999999999704e-02	2.834948899999999838e+01	0.000000000000000000e+00
4.027540200000000181e-02	1.878884100000000146e+01	0.000000000000000000e+00
4.451491800000000054e-02	1.963262100000000032e+01	0.000000000000000000e+00
4.920069900000000052e-02	2.728353299999999848e+01	0.000000000000000000e+00
5.437971999999999945e-02	1.146692900000000037e+01	0.000000000000000000e+00
6.010390100000000124e-02	2.849365500000000040e+01	0.000000000000000000e+00
6.643062800000000545e-02	1.782101600000000019e+01	0.000000000000000000e+00
7.342332499999999762e-02	1.353801600000000072e+01	0.000000000000000000e+00
8.115209700000000637e-02	1.585653300000000065e+01	0.000000000000000000e+00
8.969442299999999535e-02	1.936367299999999858e+01	0.000000000000000000e+00
9.913594100000000520e-02	1.757662300000000144e+01	0.000000000000000000e+00
1.095712999999999965e-01	1.744692300000000174e+01	0.000000000000000000e+00
1.211051199999999967e-01	1.538417399999999979e+01	0.000000000000000000e+00
1.338530300000000117e-01	1.742925599999999875e+01	0.000000000000000000e+00
1.479428200000000027e-01	1.550954499999999925e+01	0.000000000000000000e+00
1.635157499999999875e-01	1.397405900000000045e+01	0.000000000000000000e+00
1.807279400000000036e-01	1.450973399999999991e+01	0.000000000000000000e+00
1.997519299999999942e-01	1.477362100000000034e+01	0.000000000000000000e+00
2.207784499999999872e-01	1.561048199999999930e+01	0.000000000000000000e+00
2.440182899999999988e-01	1.626972699999999961e+01	0.000000000000000000e+00
2.697044200000000003e-01	1.810430500000000009e+01	0.000000000000000000e+00
2.980943600000000027e-01	1.824316299999999913e+01	0.000000000000000000e+00
3.294727199999999967e-01	2.011363400000000112e+01	0.000000000000000000e+00
3.641540600000000016e-01	2.232941399999999987e+01	0.000000000000000000e+00
4.024860599999999788e-01	2.546526300000000020e+01	0.000000000000000000e+00
4.448530199999999879e-01	2.758962700000000012e+01	0.000000000000000000e+00
4.916796500000000236e-01	3.019191500000000161e+01	0.000000000000000000e+00
5.434354000000000129e-01	3.433485600000000204e+01	0.000000000000000000e+00
6.006391300000000211e-01	3.836134599999999750e+01	0.000000000000000000e+00
6.638642999999999628e-01	4.295268200000000292e+01	0.000000000000000000e+00
7.337447499999999456e-01	4.714886200000000116e+01	0.000000000000000000e+00
8.109810400000000419e-01	5.217985600000000090e+01	0.000000000000000000e+00
8.963474700000000350e-01	5.695330899999999730e+01	0.000000000000000000e+00
9.906998299999999480e-01	6.134521699999999811e+01	0.000000000000000000e+00
1.094983999999999957e+00	6.542798000000000513e+01	0.000000000000000000e+00
1.210245500000000085e+00	6.863576700000000130e+01	0.000000000000000000e+00
1.337639800000000045e+00	6.962535900000000311e+01	0.000000000000000000e+00
1.478443900000000033e+00	6.935083400000000609e+01	0.000000000000000000e+00
1.634069599999999900e+00	6.444529599999999903e+01	0.000000000000000000e+00
