2.982928199999999863e-02	2.065351599999999954e-01	0.000000000000000000e+00
3.296920700000000037e-02	4.520817500000000322e-02	0.000000000000000000e+00
3.643964999999999704e-02	2.570509899999999792e-01	0.000000000000000000e+00
4.027540200000000181e-02	2.180464300000000133e-01	0.000000000000000000e+00
4.451491800000000054e-02	2.420268899999999945e-01	0.000000000000000000e+00
4.920069900000000052e-02	4.381497699999999940e-01	0.000000000000000000e+00
5.437971999999999945e-02	1.964275600000000011e-01	0.000000000000000000e+00
6.010390100000000124e-02	4.554686600000000252e-01	0.000000000000000000e+00
6.643062800000000545e-02	3.637382100000000063e-01	0.000000000000000000e+00
7.342332499999999762e-02	3.690879599999999927e-01	0.000000000000000000e+00
8.115209700000000637e-02	4.064171500000000048e-01	0.000000000000000000e+00
8.969442299999999535e-02	6.128774399999999956e-01	0.000000000000000000e+00
9.913594100000000520e-02	6.107330100000000206e-01	0.000000000000000000e+00
1.095712999999999965e-01	6.560047599999999646e-01	0.000000000000000000e+00
1.211051199999999967e-01	6.635256000000000487e-01	0.000000000000000000e+00
1.338530300000000117e-01	8.461864999999999526e-01	0.000000000000000000e+00
1.479428200000000027e-01	8.999348900000000429e-01	0.000000000000000000e+00
1.635157499999999875e-01	8.536346700000000398e-01	0.000000000000000000e+00
1.807279400000000036e-01	9.282883100000000054e-01	0.000000000000000000e+00
1.997519299999999942e-01	1.048259800000000075e+00	0.000000000000000000e+00
2.207784499999999872e-01	1.015956899999999941e+00	0.000000000000000000e+00
2.440182899999999988e-01	1.182455400000000045e+00	0.000000000000000000e+00
2.697044200000000003e-01	1.145449699999999904e+00	0.000000000000000000e+00
2.980943600000000027e-01	1.206432600000000077e+00	0.000000000000000000e+00
3.294727199999999967e-01	1.242313500000000071e+00	0.000000000000000000e+00
3.641540600000000016e-01	1.274017699999999920e+00	0.000000000000000000e+00
4.024860599999999788e-01	1.253785499999999997e+00	0.000000000000000000e+00
4.448530199999999879e-01	1.240775299999999914e+00	0.000000000000000000e+00
4.916796500000000236e-01	1.224057799999999974e+00	0.000000000000000000e+00
5.434354000000000129e-01	1.213894800000000052e+00	0.000000000000000000e+00
6.006391300000000211e-01	1.144492499999999913e+00	0.000000000000000000e+00
6.638642999999999628e-01	1.059137500000000065e+00	0.000000000000000000e+00
7.337447499999999456e-01	9.689304899999999776e-01	0.000000000000000000e+00
8.109810400000000419e-01	8.774161299999999608e-01	0.000000000000000000e+00
8.963474700000000350e-01	7.857793800000000273e-01	0.000000000000000000e+00
9.906998299999999480e-01	6.981982500000000202e-01	0.000000000000000000e+00
1.094983999999999957e+00	6.247615899999999778e-01	0.000000000000000000e+00
1.210245500000000085e+00	5.742601099999999903e-01	0.000000000000000000e+00
1.337639800000000045e+00	5.418238699999999852e-01	0.000000000000000000e+00
1.478443900000000033e+00	5.331908600000000442e-01	0.000000000000000000e+00
1.634069599999999900e+00	5.205634399999999884e-01	0.000000000000000000e+00
